timestamp,location,co,nh3,temperature,humidity,co2,voc,pm25,iaq
2025-11-27 09:56:46+05:30,1256,170.0,40.9,33.5,48.9,698,37,5,176.6
2025-11-27 09:57:46+05:30,1256,171.3,41.8,33.6,49.8,651,34,6,171.2
2025-11-27 09:58:46+05:30,1256,169.5,36.7,33.4,53.5,579,31,6,230.6
2025-11-27 09:59:46+05:30,1256,172.4,39.1,33.1,53.9,673,20,0,154.1
2025-11-27 10:00:46+05:30,1256,166.6,37.2,33.3,48.8,691,30,3,190.5
2025-11-27 10:01:46+05:30,1256,172.4,41.7,33.3,52.8,719,9,0,162.7
2025-11-27 10:02:46+05:30,1256,165.7,41.5,32.9,52.8,621,31,9,177.7
2025-11-27 10:03:46+05:30,1256,172.4,40.2,33.5,53.6,684,36,0,156.3
2025-11-27 10:04:46+05:30,1256,172.7,38.2,33.5,55.7,656,24,15,198.0
2025-11-27 10:05:46+05:30,1256,170.7,43.5,33.3,53.6,629,24,5,193.3
2025-11-27 10:06:46+05:30,1256,172.2,41.4,33.2,53.3,676,24,2,186.0
2025-11-27 10:07:46+05:30,1256,173.7,39.6,33.5,53.3,658,49,3,174.9
2025-11-27 10:08:46+05:30,1256,167.0,43.0,33.8,51.2,774,32,5,178.6
2025-11-27 10:09:46+05:30,1256,171.1,46.4,33.2,53.1,631,14,5,167.4
2025-11-27 10:10:46+05:30,1256,167.6,41.5,33.3,51.5,688,31,2,189.6
2025-11-27 10:11:46+05:30,1256,171.3,38.8,33.3,52.1,720,20,5,201.6
2025-11-27 10:12:46+05:30,1256,166.1,40.3,33.3,47.0,583,17,10,187.0
2025-11-27 10:13:46+05:30,1256,168.9,34.8,32.8,52.3,739,36,6,155.9
2025-11-27 10:14:46+05:30,1256,175.4,39.6,32.8,52.6,684,41,8,191.5
2025-11-27 10:15:46+05:30,1256,171.0,38.8,33.0,50.3,653,27,6,169.9
2025-11-27 10:16:46+05:30,1256,172.2,39.4,33.2,51.4,669,23,0,159.6
2025-11-27 10:17:46+05:30,1256,176.6,42.5,33.4,50.5,699,39,7,190.0
2025-11-27 10:18:46+05:30,1256,167.8,40.5,33.6,51.2,647,37,7,183.5
2025-11-27 10:19:46+05:30,1256,162.3,32.2,33.2,52.4,669,16,6,188.3
2025-11-27 10:20:46+05:30,1256,168.0,40.2,33.5,53.5,677,39,0,178.4
2025-11-27 10:21:46+05:30,1256,168.1,36.9,33.4,50.0,601,28,6,214.0
2025-11-27 10:22:46+05:30,1256,170.5,40.1,33.1,55.5,641,27,3,174.6
2025-11-27 10:23:46+05:30,1256,174.0,38.5,33.1,53.4,623,36,1,181.3
2025-11-27 10:24:46+05:30,1256,166.6,42.8,33.6,53.7,775,32,8,173.2
2025-11-27 10:25:46+05:30,1256,165.0,41.3,33.1,50.4,672,44,2,187.1
2025-11-27 10:26:46+05:30,1256,161.4,38.1,33.5,53.5,591,42,9,198.0
2025-11-27 10:27:46+05:30,1256,173.8,39.4,33.2,52.0,566,48,5,174.2
2025-11-27 10:28:46+05:30,1256,166.6,44.1,33.1,50.5,615,47,2,174.2
2025-11-27 10:29:46+05:30,1256,170.8,41.0,33.2,51.8,602,28,7,165.1
2025-11-27 10:30:46+05:30,1256,171.2,43.7,33.4,54.7,748,15,3,133.6
2025-11-27 10:31:46+05:30,1256,166.9,37.4,32.9,51.1,658,40,8,135.9
2025-11-27 10:32:46+05:30,1256,167.5,39.6,33.4,53.8,746,27,8,168.7
2025-11-27 10:33:46+05:30,1256,168.7,40.0,33.6,53.3,686,14,4,174.4
2025-11-27 10:34:46+05:30,1256,171.0,36.8,33.3,51.9,599,27,5,173.3
2025-11-27 10:35:46+05:30,1256,175.3,40.1,32.9,51.4,697,27,7,172.5
2025-11-27 10:36:46+05:30,1256,173.2,33.4,33.2,51.3,642,35,7,168.1
2025-11-27 10:37:46+05:30,1256,173.1,42.2,33.3,53.9,697,32,4,154.9
2025-11-27 10:38:46+05:30,1256,168.7,40.9,33.5,53.5,599,24,7,147.8
2025-11-27 10:39:46+05:30,1256,165.3,38.9,33.9,52.6,552,53,4,198.8
2025-11-27 10:40:46+05:30,1256,173.6,43.0,33.8,53.1,612,32,6,179.3
2025-11-27 10:41:46+05:30,1256,169.5,40.2,33.4,50.4,666,29,5,180.9
2025-11-27 10:42:46+05:30,1256,168.5,40.6,33.7,46.1,676,21,4,186.4
2025-11-27 10:43:46+05:30,1256,168.3,38.0,32.8,53.1,625,46,0,168.2
2025-11-27 10:44:46+05:30,1256,166.6,40.5,33.2,54.9,659,12,0,192.6
2025-11-27 10:45:46+05:30,1256,171.8,37.2,33.3,51.0,593,41,12,167.5
2025-11-27 10:46:46+05:30,1256,170.2,41.4,33.1,50.7,688,31,5,222.3
2025-11-27 10:47:46+05:30,1256,170.5,37.8,33.3,50.0,659,40,0,172.9
2025-11-27 10:48:46+05:30,1256,174.8,40.8,33.2,52.0,730,27,0,189.3
2025-11-27 10:49:46+05:30,1256,168.8,38.1,33.7,47.3,585,46,0,167.6
2025-11-27 10:50:46+05:30,1256,167.1,38.5,33.3,52.7,701,46,3,185.0
2025-11-27 10:51:46+05:30,1256,174.2,38.9,33.1,54.3,647,32,2,190.4
2025-11-27 10:52:46+05:30,1256,170.0,36.2,33.6,52.5,650,36,0,186.2
2025-11-27 10:53:46+05:30,1256,171.4,44.3,33.3,52.2,655,28,1,201.4
2025-11-27 10:54:46+05:30,1256,167.9,41.2,33.0,51.5,652,30,4,148.7
2025-11-27 10:55:46+05:30,1256,172.1,36.1,33.8,49.5,585,35,3,182.1
2025-11-27 10:56:46+05:30,1256,167.9,37.5,33.4,46.8,636,34,9,154.4
2025-11-27 10:57:46+05:30,1256,169.1,38.1,33.6,49.7,571,7,0,138.6
2025-11-27 10:58:46+05:30,1256,164.1,31.7,33.4,51.9,663,17,4,143.1
2025-11-27 10:59:46+05:30,1256,169.7,34.9,33.4,52.2,693,62,5,196.5
2025-11-27 11:00:46+05:30,1256,171.5,40.6,33.2,51.0,635,12,9,189.8
2025-11-27 11:01:46+05:30,1256,171.1,40.1,34.1,50.0,536,37,3,196.9
2025-11-27 11:02:46+05:30,1256,171.4,34.1,33.7,50.2,694,27,6,181.4
2025-11-27 11:03:46+05:30,1256,168.6,37.9,33.0,52.6,639,15,1,171.0
2025-11-27 11:04:46+05:30,1256,171.1,34.5,33.4,56.2,717,33,2,208.3
2025-11-27 11:05:46+05:30,1256,174.0,43.6,33.5,52.1,704,26,3,189.6
2025-11-27 11:06:46+05:30,1256,168.7,43.6,33.5,50.0,628,43,0,190.1
2025-11-27 11:07:46+05:30,1256,171.0,43.9,33.1,51.2,637,37,3,196.8
2025-11-27 11:08:46+05:30,1256,172.3,42.1,33.3,52.2,697,33,1,206.0
2025-11-27 11:09:46+05:30,1256,171.1,39.3,33.7,49.9,600,36,5,175.6
2025-11-27 11:10:46+05:30,1256,171.7,42.5,32.9,53.4,687,2,4,180.3
2025-11-27 11:11:46+05:30,1256,172.7,39.6,33.2,52.0,650,26,4,163.4
2025-11-27 11:12:46+05:30,1256,169.7,41.7,33.0,54.3,620,46,8,201.1
2025-11-27 11:13:46+05:30,1256,167.5,38.7,33.2,54.5,681,20,6,164.7
2025-11-27 11:14:46+05:30,1256,171.7,41.8,33.1,49.1,718,16,6,166.1
2025-11-27 11:15:46+05:30,1256,168.9,41.6,33.3,53.1,775,38,1,130.2
2025-11-27 11:16:46+05:30,1256,170.4,41.4,33.5,55.3,631,15,3,191.3
2025-11-27 11:17:46+05:30,1256,172.4,45.6,33.1,50.8,609,51,0,170.4
2025-11-27 11:18:46+05:30,1256,166.2,43.0,33.8,51.0,646,57,0,173.4
2025-11-27 11:19:46+05:30,1256,168.4,36.4,32.9,48.9,589,17,5,127.6
2025-11-27 11:20:46+05:30,1256,168.6,41.0,32.9,51.8,673,28,2,138.6
2025-11-27 11:21:46+05:30,1256,169.3,42.9,33.1,51.0,623,33,2,190.0
2025-11-27 11:22:46+05:30,1256,168.9,38.8,33.6,50.5,573,39,4,175.5
2025-11-27 11:23:46+05:30,1256,169.2,39.1,32.9,51.9,649,1,3,201.8
2025-11-27 11:24:46+05:30,1256,167.0,37.1,33.4,52.4,697,22,3,192.6
2025-11-27 11:25:46+05:30,1256,171.1,40.9,32.8,50.1,645,30,0,185.0
2025-11-27 11:26:46+05:30,1256,170.8,41.4,33.0,50.3,678,28,5,193.1
2025-11-27 11:27:46+05:30,1256,169.6,34.1,34.2,54.0,619,24,5,179.3
2025-11-27 11:28:46+05:30,1256,171.2,38.7,33.1,52.2,667,41,7,160.6
2025-11-27 11:29:46+05:30,1256,171.1,36.8,33.0,55.0,671,19,4,155.3
2025-11-27 11:30:46+05:30,1256,171.5,46.0,34.1,50.3,638,32,4,163.6
2025-11-27 11:31:46+05:30,1256,170.7,44.4,32.9,53.9,531,28,5,196.4
2025-11-27 11:32:46+05:30,1256,165.3,39.2,33.2,50.7,728,31,0,115.5
2025-11-27 11:33:46+05:30,1256,177.6,39.8,33.6,52.0,650,41,7,202.0
2025-11-27 11:34:46+05:30,1256,172.6,41.4,33.3,53.4,587,31,5,191.9
2025-11-27 11:35:46+05:30,1256,179.0,40.4,33.1,51.8,714,31,7,159.3
2025-11-27 11:36:46+05:30,1256,170.0,38.4,33.1,50.5,583,54,1,184.5
2025-11-27 11:37:46+05:30,1256,168.7,40.3,33.4,51.4,542,26,2,154.6
2025-11-27 11:38:46+05:30,1256,171.0,43.5,33.5,55.4,625,34,1,153.5
2025-11-27 11:39:46+05:30,1256,171.6,37.8,33.3,52.1,637,34,0,243.4
2025-11-27 11:40:46+05:30,1256,168.2,38.0,33.3,51.6,760,31,7,181.3
2025-11-27 11:41:46+05:30,1256,172.5,34.8,33.4,50.5,567,30,10,122.1
2025-11-27 11:42:46+05:30,1256,170.7,37.9,32.9,52.1,624,27,0,188.0
2025-11-27 11:43:46+05:30,1256,169.2,37.3,33.1,56.6,667,37,2,174.0
2025-11-27 11:44:46+05:30,1256,172.7,44.9,33.6,51.2,530,9,6,169.8
2025-11-27 11:45:46+05:30,1256,168.1,40.0,33.3,50.6,606,24,12,203.3
2025-11-27 11:46:46+05:30,1256,172.8,38.3,33.2,52.0,644,28,3,196.8
2025-11-27 11:47:46+05:30,1256,171.8,45.9,33.4,52.4,704,32,5,200.3
2025-11-27 11:48:46+05:30,1256,171.1,42.2,33.2,52.8,660,21,8,204.5
2025-11-27 11:49:46+05:30,1256,173.7,38.3,33.6,50.6,628,24,4,208.1
2025-11-27 11:50:46+05:30,1256,168.7,42.2,33.7,53.0,688,35,3,178.0
2025-11-27 11:51:46+05:30,1256,167.1,43.6,33.8,53.3,717,48,6,182.1
2025-11-27 11:52:46+05:30,1256,168.0,42.3,33.3,51.9,627,28,2,207.5
2025-11-27 11:53:46+05:30,1256,169.0,41.5,32.7,52.8,660,42,10,168.5
2025-11-27 11:54:46+05:30,1256,170.3,44.1,33.2,52.5,621,23,4,177.1
2025-11-27 11:55:46+05:30,1256,170.4,39.1,33.6,53.7,640,46,0,199.4
2025-11-27 11:56:46+05:30,1256,164.4,40.6,33.5,50.5,693,24,3,199.1
2025-11-27 11:57:46+05:30,1256,170.7,40.4,32.8,47.8,643,27,4,168.2
2025-11-27 11:58:46+05:30,1256,167.8,35.2,33.2,50.6,789,21,8,164.1
2025-11-27 11:59:46+05:30,1256,168.5,44.9,33.3,53.4,581,32,5,201.2
2025-11-27 12:00:46+05:30,1256,167.6,41.7,33.6,52.0,661,34,5,183.4
2025-11-27 12:01:46+05:30,1256,170.6,40.7,33.5,50.5,614,25,0,161.4
2025-11-27 12:02:46+05:30,1256,166.2,44.4,33.5,52.7,574,29,5,183.0
2025-11-27 12:03:46+05:30,1256,166.9,35.9,33.6,52.7,587,28,7,165.4
2025-11-27 12:04:46+05:30,1256,170.5,43.2,33.2,53.4,710,18,2,189.9
2025-11-27 12:05:46+05:30,1256,169.5,41.2,33.7,50.7,652,24,4,152.4
2025-11-27 12:06:46+05:30,1256,170.4,42.5,32.3,50.2,651,30,10,161.9
2025-11-27 12:07:46+05:30,1256,174.7,44.1,33.3,53.3,574,6,3,203.3
2025-11-27 12:08:46+05:30,1256,167.9,38.8,33.1,53.6,698,42,5,176.7
2025-11-27 12:09:46+05:30,1256,170.1,38.5,33.0,48.5,670,51,6,173.1
2025-11-27 12:10:46+05:30,1256,168.9,36.0,33.4,53.1,705,31,0,157.5
2025-11-27 12:11:46+05:30,1256,167.6,41.3,33.1,53.8,604,12,11,173.5
2025-11-27 12:12:46+05:30,1256,176.5,34.1,33.6,51.2,594,25,7,177.7
2025-11-27 12:13:46+05:30,1256,173.2,37.1,33.0,51.3,675,25,4,215.7
2025-11-27 12:14:46+05:30,1256,175.8,41.4,33.5,52.5,654,42,4,187.3
2025-11-27 12:15:46+05:30,1256,170.6,46.5,33.1,52.4,682,41,4,174.6
2025-11-27 12:16:46+05:30,1256,163.0,31.0,33.0,50.2,670,24,3,154.2
2025-11-27 12:17:46+05:30,1256,171.7,36.3,33.2,51.9,624,9,5,179.3
2025-11-27 12:18:46+05:30,1256,172.6,39.8,32.9,49.8,695,33,3,166.4
2025-11-27 12:19:46+05:30,1256,168.8,37.1,33.2,53.1,585,39,3,166.7
2025-11-27 12:20:46+05:30,1256,170.0,39.0,33.8,54.2,698,27,2,175.4
2025-11-27 12:21:46+05:30,1256,171.6,47.7,33.2,49.4,681,27,2,195.4
2025-11-27 12:22:46+05:30,1256,171.0,42.3,33.4,53.1,579,36,1,147.7
2025-11-27 12:23:46+05:30,1256,164.0,43.7,32.9,54.7,644,28,9,160.3
2025-11-27 12:24:46+05:30,1256,167.9,38.6,33.0,51.6,685,41,0,191.0
2025-11-27 12:25:46+05:30,1256,172.8,40.0,33.3,52.0,572,24,6,204.9
2025-11-27 12:26:46+05:30,1256,170.3,41.9,33.1,48.8,659,30,0,181.6
2025-11-27 12:27:46+05:30,1256,169.9,40.1,33.3,51.8,741,24,9,167.4
2025-11-27 12:28:46+05:30,1256,169.0,41.7,33.3,52.2,619,29,5,187.9
2025-11-27 12:29:46+05:30,1256,166.9,41.9,33.3,51.9,630,22,1,203.3
2025-11-27 12:30:46+05:30,1256,165.3,38.8,32.9,52.6,728,37,1,156.7
2025-11-27 12:31:46+05:30,1256,167.7,44.9,32.7,53.2,620,32,6,177.4
2025-11-27 12:32:46+05:30,1256,172.6,44.5,33.1,54.9,620,33,6,190.2
2025-11-27 12:33:46+05:30,1256,166.8,40.6,33.7,52.8,693,8,3,162.7
2025-11-27 12:34:46+05:30,1256,168.5,42.2,33.1,54.7,674,36,5,171.1
2025-11-27 12:35:46+05:30,1256,169.0,40.2,33.2,50.6,643,32,0,198.8
2025-11-27 12:36:46+05:30,1256,167.9,42.9,33.3,51.0,600,26,8,183.8
2025-11-27 12:37:46+05:30,1256,166.8,39.2,33.7,54.2,703,13,0,180.7
2025-11-27 12:38:46+05:30,1256,163.7,46.9,32.8,52.7,640,33,3,176.4
2025-11-27 12:39:46+05:30,1256,163.4,42.7,33.6,52.5,598,25,5,200.5
2025-11-27 12:40:46+05:30,1256,169.7,40.5,33.2,50.8,740,48,4,188.9
2025-11-27 12:41:46+05:30,1256,165.9,39.7,33.7,53.8,755,42,6,190.8
2025-11-27 12:42:46+05:30,1256,168.4,45.1,33.5,51.2,660,42,4,186.0
2025-11-27 12:43:46+05:30,1256,169.6,40.3,33.2,52.6,713,35,10,180.6
2025-11-27 12:44:46+05:30,1256,173.3,39.3,33.6,48.1,553,37,0,184.4
2025-11-27 12:45:46+05:30,1256,170.0,38.5,33.8,52.6,578,44,7,188.3
2025-11-27 12:46:46+05:30,1256,167.1,38.6,33.1,53.0,578,31,5,192.8
2025-11-27 12:47:46+05:30,1256,166.2,45.4,33.1,52.1,644,27,4,189.7
2025-11-27 12:48:46+05:30,1256,170.3,41.3,33.2,51.5,499,47,3,187.9
2025-11-27 12:49:46+05:30,1256,168.0,39.3,33.0,50.9,732,37,0,174.7
2025-11-27 12:50:46+05:30,1256,169.6,36.4,33.1,56.3,520,32,6,192.9
2025-11-27 12:51:46+05:30,1256,169.8,41.3,34.0,50.4,648,37,3,157.6
2025-11-27 12:52:46+05:30,1256,174.0,43.3,33.4,54.1,530,40,6,156.8
2025-11-27 12:53:46+05:30,1256,175.3,40.5,33.3,52.6,670,29,5,203.1
2025-11-27 12:54:46+05:30,1256,170.5,33.3,33.3,51.4,583,27,4,189.3
2025-11-27 12:55:46+05:30,1256,166.1,42.5,33.4,52.7,675,34,2,178.9
2025-11-27 12:56:46+05:30,1256,170.2,40.5,33.4,48.2,676,26,3,210.8
2025-11-27 12:57:46+05:30,1256,169.2,46.2,33.3,56.4,583,32,5,164.5
2025-11-27 12:58:46+05:30,1256,172.2,35.0,33.0,52.1,633,30,5,186.5
2025-11-27 12:59:46+05:30,1256,165.9,35.2,33.3,52.0,654,51,2,198.1
2025-11-27 13:00:46+05:30,1256,175.8,32.2,33.4,51.0,665,45,4,178.0
2025-11-27 13:01:46+05:30,1256,168.0,37.8,33.7,50.9,707,17,0,196.6
2025-11-27 13:02:46+05:30,1256,174.4,39.1,33.5,50.3,600,18,3,189.1
2025-11-27 13:03:46+05:30,1256,171.7,44.1,33.3,51.6,543,27,5,141.8
2025-11-27 13:04:46+05:30,1256,171.6,41.3,33.2,49.0,515,24,8,193.6
2025-11-27 13:05:46+05:30,1256,175.0,41.0,33.3,54.9,648,43,0,186.2
2025-11-27 13:06:46+05:30,1256,171.8,34.8,33.2,47.9,624,39,4,146.4
2025-11-27 13:07:46+05:30,1256,167.4,40.2,33.6,50.3,627,19,5,156.3
2025-11-27 13:08:46+05:30,1256,169.2,35.9,33.1,49.7,666,34,5,150.6
2025-11-27 13:09:46+05:30,1256,174.8,38.8,32.9,53.4,675,29,8,186.1
2025-11-27 13:10:46+05:30,1256,167.2,36.6,32.9,52.0,677,12,2,220.6
2025-11-27 13:11:46+05:30,1256,169.5,39.5,33.5,55.1,749,2,0,206.4
2025-11-27 13:12:46+05:30,1256,165.1,35.6,32.9,52.2,627,31,6,166.7
2025-11-27 13:13:46+05:30,1256,168.3,39.0,33.8,52.1,676,24,0,220.4
2025-11-27 13:14:46+05:30,1256,166.4,40.4,33.2,50.4,569,38,2,184.9
2025-11-27 13:15:46+05:30,1256,169.5,41.4,33.4,50.9,595,36,6,168.6
2025-11-27 13:16:46+05:30,1256,167.6,39.9,32.9,55.9,733,25,0,186.3
2025-11-27 13:17:46+05:30,1256,171.8,41.3,33.0,51.4,590,21,4,208.0
2025-11-27 13:18:46+05:30,1256,175.5,39.6,33.2,46.1,622,33,5,179.5
2025-11-27 13:19:46+05:30,1256,171.8,43.5,33.5,49.5,662,29,1,141.9
2025-11-27 13:20:46+05:30,1256,169.0,36.7,33.5,53.5,694,34,0,211.7
2025-11-27 13:21:46+05:30,1256,168.0,39.0,33.4,51.5,674,11,4,168.5
2025-11-27 13:22:46+05:30,1256,168.6,36.1,33.3,52.7,705,29,10,179.4
2025-11-27 13:23:46+05:30,1256,172.0,38.9,33.7,48.8,712,27,10,200.9
2025-11-27 13:24:46+05:30,1256,165.6,44.0,33.4,58.0,688,24,8,147.0
2025-11-27 13:25:46+05:30,1256,174.0,36.8,33.4,51.2,613,28,1,171.2
2025-11-27 13:26:46+05:30,1256,171.0,37.5,33.4,52.0,689,34,3,139.4
2025-11-27 13:27:46+05:30,1256,165.6,38.5,32.8,54.0,691,45,2,134.7
2025-11-27 13:28:46+05:30,1256,169.3,38.2,33.0,53.0,703,35,5,214.5
2025-11-27 13:29:46+05:30,1256,171.7,43.0,33.3,51.2,676,15,2,163.0
2025-11-27 13:30:46+05:30,1256,172.0,37.5,33.5,51.9,759,16,0,162.9
2025-11-27 13:31:46+05:30,1256,171.0,43.7,33.0,54.4,613,34,2,221.9
2025-11-27 13:32:46+05:30,1256,169.9,38.9,33.5,50.3,667,32,5,166.2
2025-11-27 13:33:46+05:30,1256,168.1,39.4,33.1,50.6,696,39,4,165.4
2025-11-27 13:34:46+05:30,1256,168.8,43.5,33.6,53.2,652,36,7,174.0
2025-11-27 13:35:46+05:30,1256,173.6,40.4,32.9,52.3,621,15,5,171.7
2025-11-27 13:36:46+05:30,1256,167.8,37.9,33.5,53.2,628,35,1,159.1
2025-11-27 13:37:46+05:30,1256,174.8,38.5,32.9,53.5,640,31,3,170.0
2025-11-27 13:38:46+05:30,1256,169.7,43.0,33.1,51.1,657,39,5,217.8
2025-11-27 13:39:46+05:30,1256,172.0,40.3,33.5,54.5,590,12,5,192.8
2025-11-27 13:40:46+05:30,1256,171.8,37.7,32.7,51.8,652,34,4,166.8
2025-11-27 13:41:46+05:30,1256,167.6,39.1,33.5,51.2,623,38,4,193.7
2025-11-27 13:42:46+05:30,1256,176.5,41.4,32.9,50.5,614,38,5,178.6
2025-11-27 13:43:46+05:30,1256,171.7,39.4,33.6,49.0,700,35,1,166.7
2025-11-27 13:44:46+05:30,1256,168.7,44.2,33.0,52.3,614,29,8,164.2
2025-11-27 13:45:46+05:30,1256,170.7,47.6,33.2,51.3,736,16,4,192.9
2025-11-27 13:46:46+05:30,1256,168.1,34.9,33.3,50.9,661,35,5,170.4
2025-11-27 13:47:46+05:30,1256,168.4,40.8,32.8,52.2,606,40,1,168.0
2025-11-27 13:48:46+05:30,1256,168.7,39.8,33.4,54.0,668,23,9,203.7
2025-11-27 13:49:46+05:30,1256,162.6,41.1,33.8,50.2,645,47,3,160.8
2025-11-27 13:50:46+05:30,1256,169.7,39.9,33.4,55.9,637,13,8,200.7
2025-11-27 13:51:46+05:30,1256,171.0,40.8,33.3,50.6,640,47,5,170.3
2025-11-27 13:52:46+05:30,1256,167.6,40.9,33.3,51.6,593,30,7,205.2
2025-11-27 13:53:46+05:30,1256,169.3,41.2,32.9,52.2,733,34,5,182.7
2025-11-27 13:54:46+05:30,1256,169.9,43.5,33.6,51.8,675,33,4,211.7
2025-11-27 13:55:46+05:30,1256,167.9,46.5,33.1,50.0,689,23,4,173.6
2025-11-27 13:56:46+05:30,1256,170.8,37.5,33.6,49.9,694,26,6,179.1
2025-11-27 13:57:46+05:30,1256,172.4,38.9,33.4,49.9,647,28,3,195.4
2025-11-27 13:58:46+05:30,1256,170.3,40.2,33.5,52.9,661,24,11,134.4
2025-11-27 13:59:46+05:30,1256,170.8,40.9,33.4,49.5,665,38,7,140.4
2025-11-27 14:00:46+05:30,1256,168.8,40.8,33.2,54.4,617,37,9,168.7
2025-11-27 14:01:46+05:30,1256,168.3,32.7,33.0,47.7,631,38,0,177.8
2025-11-27 14:02:46+05:30,1256,173.8,44.0,33.4,51.3,587,38,3,203.5
2025-11-27 14:03:46+05:30,1256,166.7,41.8,33.1,52.0,566,33,4,203.3
2025-11-27 14:04:46+05:30,1256,173.4,38.8,33.2,52.0,597,20,4,179.8
2025-11-27 14:05:46+05:30,1256,170.5,46.2,33.0,50.9,716,11,4,187.7
2025-11-27 14:06:46+05:30,1256,163.8,39.3,32.8,49.7,669,28,3,230.3
2025-11-27 14:07:46+05:30,1256,169.7,35.7,33.5,49.8,585,29,2,179.3
2025-11-27 14:08:46+05:30,1256,172.9,40.7,33.9,52.1,693,38,5,203.1
2025-11-27 14:09:46+05:30,1256,169.2,40.0,33.3,49.6,694,19,7,180.6
2025-11-27 14:10:46+05:30,1256,168.5,39.7,32.9,50.9,688,23,4,142.7
2025-11-27 14:11:46+05:30,1256,164.8,42.1,33.6,52.3,732,30,6,219.9
2025-11-27 14:12:46+05:30,1256,173.4,41.8,33.6,51.5,663,16,5,186.3
2025-11-27 14:13:46+05:30,1256,167.6,35.3,33.4,51.6,708,31,7,193.0
2025-11-27 14:14:46+05:30,1256,166.4,38.4,33.7,53.6,679,18,5,177.4
2025-11-27 14:15:46+05:30,1256,168.5,40.4,32.8,52.8,641,27,9,182.1
2025-11-27 14:16:46+05:30,1256,172.3,34.6,32.8,54.8,653,24,6,217.0
2025-11-27 14:17:46+05:30,1256,173.8,39.7,33.6,56.0,716,34,4,159.7
2025-11-27 14:18:46+05:30,1256,168.4,39.2,33.2,53.6,583,27,5,207.8
2025-11-27 14:19:46+05:30,1256,169.2,42.4,33.3,52.8,577,11,7,212.5
2025-11-27 14:20:46+05:30,1256,173.0,37.6,33.3,50.5,579,38,0,172.9
2025-11-27 14:21:46+05:30,1256,174.1,41.2,33.0,53.4,624,30,8,177.7
2025-11-27 14:22:46+05:30,1256,166.7,40.5,33.0,50.9,623,18,4,140.9
2025-11-27 14:23:46+05:30,1256,172.0,35.0,33.5,46.2,585,35,3,190.0
2025-11-27 14:24:46+05:30,1256,167.1,39.8,32.9,52.2,628,20,0,189.7
2025-11-27 14:25:46+05:30,1256,173.4,42.7,33.0,51.7,668,26,0,237.7
2025-11-27 14:26:46+05:30,1256,170.2,43.9,33.1,50.6,629,30,7,172.8
2025-11-27 14:27:46+05:30,1256,167.8,35.4,32.9,48.3,674,30,6,188.1
2025-11-27 14:28:46+05:30,1256,164.1,44.0,33.3,49.3,633,28,5,188.1
2025-11-27 14:29:46+05:30,1256,168.0,37.0,33.3,52.6,625,25,4,158.0
2025-11-27 14:30:46+05:30,1256,172.6,41.9,33.2,49.4,581,26,5,176.4
2025-11-27 14:31:46+05:30,1256,172.9,41.0,33.1,51.6,607,41,7,184.6
2025-11-27 14:32:46+05:30,1256,170.5,36.0,34.2,52.6,615,36,6,178.1
2025-11-27 14:33:46+05:30,1256,168.2,41.7,33.2,48.1,605,23,5,198.3
2025-11-27 14:34:46+05:30,1256,172.5,43.8,33.5,52.5,622,31,5,193.6
2025-11-27 14:35:46+05:30,1256,167.8,34.9,33.4,50.1,606,29,0,201.0
2025-11-27 14:36:46+05:30,1256,177.1,40.9,33.4,52.0,731,37,3,167.5
2025-11-27 14:37:46+05:30,1256,170.1,37.3,33.5,53.0,597,25,3,185.5
2025-11-27 14:38:46+05:30,1256,168.7,39.0,33.8,47.0,661,29,4,195.7
2025-11-27 14:39:46+05:30,1256,169.9,40.3,33.5,50.9,667,32,5,175.7
2025-11-27 14:40:46+05:30,1256,170.1,41.1,33.4,52.8,674,40,11,178.6
2025-11-27 14:41:46+05:30,1256,172.4,39.4,33.3,51.5,607,21,6,191.4
2025-11-27 14:42:46+05:30,1256,169.3,39.6,33.1,49.2,629,38,5,175.1
2025-11-27 14:43:46+05:30,1256,170.9,42.6,33.1,50.2,739,30,3,171.1
2025-11-27 14:44:46+05:30,1256,161.0,39.9,33.1,54.9,656,35,1,184.5
2025-11-27 14:45:46+05:30,1256,170.4,37.3,33.6,51.5,689,47,2,182.8
2025-11-27 14:46:46+05:30,1256,166.0,39.2,33.4,50.7,539,29,3,177.6
2025-11-27 14:47:46+05:30,1256,168.7,37.2,33.4,47.4,733,28,9,136.5
2025-11-27 14:48:46+05:30,1256,164.9,39.0,33.3,54.0,605,35,4,191.4
2025-11-27 14:49:46+05:30,1256,170.5,34.2,33.6,52.8,596,17,2,150.3
2025-11-27 14:50:46+05:30,1256,173.3,37.0,33.4,50.6,636,35,3,159.5
2025-11-27 14:51:46+05:30,1256,176.1,41.7,32.9,54.5,583,45,8,193.3
2025-11-27 14:52:46+05:30,1256,171.6,37.2,33.8,53.3,573,50,7,171.0
2025-11-27 14:53:46+05:30,1256,166.5,39.8,33.3,52.4,639,29,8,205.2
2025-11-27 14:54:46+05:30,1256,169.4,41.1,33.5,53.3,566,5,8,178.0
2025-11-27 14:55:46+05:30,1256,168.0,42.1,33.2,51.0,679,36,8,197.1
2025-11-27 14:56:46+05:30,1256,174.8,41.0,33.8,54.4,537,16,8,183.3
2025-11-27 14:57:46+05:30,1256,172.9,46.0,33.1,50.2,640,37,10,208.8
2025-11-27 14:58:46+05:30,1256,171.4,40.0,33.2,52.6,649,41,4,139.5
